id	tweet	created_at	Fcount	Rcount	Glocation	country	username
536866739246862000	Whasting our Live @ New Music 2014 http://t.co/zRMEw4cgOd	Mon Nov 24 18:29:39 IST 2014	0	0	37.880216,-4.78902	Espa??a	SmileAllTime
536866764236542000	Escucha lo mejor del dance pop en la voz de @edyncarvajal al aire en minutos en @colmundoradio @lindavillarraga http://t.co/yVPjQ2puXJ	Mon Nov 24 18:29:45 IST 2014	0	0	4.726019,-74.068756	Colombia	Liliana Mar??a Cort??s
536866776827449000	Ga sabar pengen liat the heirs lagi, miss kim tan &cha eun sang :)	Mon Nov 24 18:29:48 IST 2014	0	0	-7.327701,108.344849	Indonesia	Mabel
536866777859240000	"#????????????_????????  #Follow ????????To Palestinian singer Laith ????????@laith_official http://t.co/v7J512Yy6J http://t.co/tbbI4P9X2I"""	Mon Nov 24 18:29:49 IST 2014	0	0	33.863261,35.499165	Lebanon	Israa Abdellatif
536866786831266000	@PDPgaming when will the rock candy controllers be out for the ps4?? Love the blue & red.	Mon Nov 24 18:29:51 IST 2014	0	0	39.263296,-76.489872	United States	Kristina Jarrell
536866791260422000	People who put 'singer/songwriter' in their bio when they just write a cuppla lyrics on their pukka pad n upload it to youtube, nahh	Mon Nov 24 18:29:52 IST 2014	0	0	50.845024,-0.774624	United Kingdom	Tess Castles
536866795844813000	Tuned into wpfw periodically this morning. Either music or thanksgiving chat. Nada on Marion Barry.	Mon Nov 24 18:29:53 IST 2014	0	0	38.960789,-76.933296	United States	Sam Husseini
536866805315150000	Short sleeve short pants and slippers in this freakishly freezing cinema !#fml	Mon Nov 24 18:29:55 IST 2014	0	0	3.032834,101.763996	Malaysia	Imbatman
536866809459135000	Ini film gajelas gini._. ??? The Cabin in the Woods (at Komplek BTN Pusdikajen) ??? https://t.co/kEC5XLlEsA	Mon Nov 24 18:29:56 IST 2014	0	0	-6.81724,107.62722	Indonesia	R Fajri DR
536866813108576000	Fuschia Matte Lip Colour all round today! What are you wearing? Get involved & tweet us a #selfie! We'd love to see! http://t.co/X2iCQoaUYl	Mon Nov 24 18:29:57 IST 2014	0	0	51.478369,-3.177368	United Kingdom	e.l.f. Store Cardiff
536866818724344000	Seattle Council voting today on a program that could put microphones in high crime nbrhoods to listen for gunfire. Watch now @KIRO7Seattle	Mon Nov 24 18:29:58 IST 2014	0	0	47.603265,-122.330143	United States	Jeff Dubois
536866828316705000	Biarin aja smua ngalirrr kek air.	Mon Nov 24 18:30:01 IST 2014	0	0	-1.24611,116.910451	Indonesia	iliany
536866832821780000	Merchandise at Stereo tonight. Looking forward to it. Love their latest album.	Mon Nov 24 18:30:02 IST 2014	0	0	55.837294,-4.063488	United Kingdom	Stevie Jackson
536866836194030000	Hay 25.0 grados Celsius - The weather today is good, but the air is full of bullshit	Mon Nov 24 18:30:02 IST 2014	0	0	40.405547,-3.837855	Espa??a	CriptoLab WeatherBot
536866836818981000	A rock cracked my windshield this morning #HappyMonday	Mon Nov 24 18:30:03 IST 2014	0	0	37.551539,-77.452368	United States	Tara Muller
536866839591387000	@doriloli Chicaaaa! Ma??ana es el d??a, verdad? #itunes #store #release #music	Mon Nov 24 18:30:03 IST 2014	0	0	18.039567,-66.859513	Puerto Rico	Fernando Luis
536866842397000000	@RailMinIndia One of the dirtiest Railway Station Jammu railway station.So much plastic that you can't see tracks in platform 3& 4.	Mon Nov 24 18:30:04 IST 2014	0	0	32.692383,74.893716	India	Sandeep Kumar
536866849275654000	Baru saja mengirim foto @ On The Rock Swimming Pool http://t.co/o856IuNYF5	Mon Nov 24 18:30:06 IST 2014	0	0	-10.147397,123.614212	Indonesia	M???Swift
536866860063818000	JURASSIC WORLD - Teaser Trailer (Film)  http://t.co/R4IMbzZ7Fj	Mon Nov 24 18:30:08 IST 2014	0	0	42.336679,-83.044945	United States	INPAQ
536866860508402000	Going through footage filmed by @DustCam for my new website video. Presenting 'ain't easy! @mattgillbe @I_Do_Films. #keepthedayjob	Mon Nov 24 18:30:08 IST 2014	0	0	51.423998,-0.14679	United Kingdom	Lisa Gillbe
536866863129428000	Daily Text11/24/2014Monday, November 24  14 Psalm 132; 1 Kings 15:9-16:14; John 18:1-11Whatever God does endures forever; nothing ...	Mon Nov 24 18:30:09 IST 2014	0	0	52.403,13.07075	Deutschland	Leila Ruth
536866863016210000	???????? ??? Camp Rock 2: The Final Jam (at Perumahan Nuansa Hijau) ??? https://t.co/IyFm8Czugg	Mon Nov 24 18:30:09 IST 2014	0	0	-8.60895,115.19951	Indonesia	Icha
536866867055714000	I'm at Cinema Pink in Isparta https://t.co/SHyp0VvdWA	Mon Nov 24 18:30:10 IST 2014	0	0	37.781577,30.544339	T??rkiye	H??seyin Talha
536866878447419000	@Fergie looking astoundin at American Music Awards last night performin her new single #LALOVE. HOW I LOVE YOU, MAMA! http://t.co/M9SEanaaEZ	Mon Nov 24 18:30:12 IST 2014	0	0	-1.348125,-48.453001	Brasil	Rafael R de C Varj??o
536866879475028000	Don't forget to tune into the @TODAYshow at 8:30 am to see @RyanLochte and his teammates talk about their #RoadToRio!	Mon Nov 24 18:30:13 IST 2014	0	0	40.758508,-73.979062	United States	Shawn Z
536866879550149000	Day 82: Audience discovers 'Classical Music' as I rediscover my embrochure with @pacificalentail #100HappyDays #Duet http://t.co/YwKHQ600nb	Mon Nov 24 18:30:13 IST 2014	0	0	-37.78782,144.972098	Australia	Angel Duan
536866881294975000	ONE OK ROCK - Wherever You Are (Legendado em Port???: http://t.co/e9MAWlr4rc??????????????????????????????????????????????????????????????????????????????????	Mon Nov 24 18:30:13 IST 2014	0	0	35.424585,139.386236	??????	OOR13???2015PUNK??????????????????
536866882432025000	Listening to RNB music..so loving the thoughts of love going through my mind now. Aktually thinking of someone thle	Mon Nov 24 18:30:13 IST 2014	0	0	-26.238587,28.292013	South Africa	SIPHO!!!!!!!!
536866888244920000	"#??????????22_???????????? #Follow ????????To Palestinian singer Laith ????????@laith_official http://t.co/v7J512Yy6J http://t.co/tbbI4P9X2I"""	Mon Nov 24 18:30:15 IST 2014	0	0	33.863261,35.499165	Lebanon	Israa Abdellatif
536866889297711000	????????????????????????????????????????????? ??????????????????!! ???? Official Music Video ???????????????????????????????????? - #25hoursband (????????????|???????????????)... http://t.co/8EnPwcDjMm	Mon Nov 24 18:30:15 IST 2014	0	0	13.743222,100.562824	???????????????????????????	genie records
536866891151573000	Nampak ngat letih jogging buat 5 round. Hahaha	Mon Nov 24 18:30:16 IST 2014	0	0	6.115929,102.2418	Malaysia	Abby
536866896155787000	In all black from my socks to my fingernails and listening to Taking Back Sunday on the train #mondayornah	Mon Nov 24 18:30:17 IST 2014	0	0	40.979977,-73.812124	United States	Megan Murphy
536866897133068000	?????????????????????????@Harry_Styles,hi angel????I Iove the new album #FOUR!And the #NightChangesVideo is so amazing!Please follow me!96x   ?????????????????????????	Mon Nov 24 18:30:17 IST 2014	0	0	50.861891,7.092252	Deutschland	Emma Styles
536866901839057000	The video presentation is almost done!!!what a great day so work harder...smile!!! (@ Fujairah Trade Centre) https://t.co/elVrUmlCWK	Mon Nov 24 18:30:18 IST 2014	0	0	25.121336,56.330966	???????????????? ?????????????? ??????????????	VIP Services Agent
536866911724642000	"Saat melihat air hujan turun, lalu diam dan bertanya, seperti air mata yg dlu pernah ada saat ku luka.""Terimakasih Pernah Berharga"""	Mon Nov 24 18:30:20 IST 2014	0	0	-6.190221,106.852677	Indonesia	Joy's ???
536866919501275000	@benwright420 @AList_ what song did he play?? Roxane?? ??????	Mon Nov 24 18:30:22 IST 2014	0	0	54.968219,-1.615319	United Kingdom	Paul Fairley
536866929714397000	@thebabydino very true. Pretty much every video I've done on ServiceWorker has been wrong moments after posting	Mon Nov 24 18:30:25 IST 2014	0	0	50.829885,-0.13987	United Kingdom	Jake Archibald
536866933778285000	What really happened during Love Song performance 2 #JDT http://t.co/4KgNihFJjr	Mon Nov 24 18:30:26 IST 2014	0	0	14.815786,120.909948	Republic of the Philippines	vada
536866936148484000	Bueno mi amigo jean carlo canela no estuvo en los americas music eward pero si gano uno en va por ti felisidades http://t.co/Z8939p4zN7	Mon Nov 24 18:30:26 IST 2014	0	0	27.852682,-82.149438	United States	richard sanches
536866939369697000	The Hunger Games: Mockingjay ???Part 1 (@ SM Cinema in Tarlac City, Tarlac) https://t.co/PgjZKMtMFe	Mon Nov 24 18:30:27 IST 2014	0	0	15.477153,120.594521	Republic of the Philippines	Ford RMT
536866943459140000	"I was just like ""Eric's song can't be good coz he won't perform 8th"" but then I remembered :s"	Mon Nov 24 18:30:28 IST 2014	0	0	60.17005,25.046689	Suomi	Ninni ??????
536866944389902000	@r_ebbert3 ratings. It's the Howard Stern effect, people who hate him listen to hear what he'll say next. Playing the troll is fun too.	Mon Nov 24 18:30:28 IST 2014	0	0	34.035899,-84.309536	United States	Bob Kosek
536866945258099000	@nrdianaysmin aku tnye brader jge kaunter tu.. Cite tu die ckp bnyak ckp2..tu yg aku tngok big hero.. Haha	Mon Nov 24 18:30:28 IST 2014	0	0	2.081695,103.888115	Malaysia	inamura hei-san
536866950866305000	@lucid316 @935wichita I've never listened to her music ha	Mon Nov 24 18:30:30 IST 2014	0	0	35.846431,-86.367207	United States	Adam Ekengren
536866951503438000	???????????????@BasmaAAS: i wanna lay on bed all day.???	Mon Nov 24 18:30:30 IST 2014	0	0	24.7439,46.616568	?????????????? ?????????????? ????????????????	N??.
536866957120000000	@DyronWilkie or your dad was a minister and you would do the lighting and music for government stuff - like Friday evening at the piazza ????	Mon Nov 24 18:30:31 IST 2014	0	0	36.127793,-5.349285	Gibraltar	Charles Harrison
536866957258420000	Dr. Dunny - Casinos | TrapDaOne Remix: http://t.co/x0gWTbSAVl PEAS PLAY THIS A REALLY GOOD SONG.	Mon Nov 24 18:30:31 IST 2014	0	0	39.352438,-76.662425	United States	T.R.A.P
536866961242984000	?????????????????????????@Harry_Styles,hi angel????I Iove the new album #FOUR!And the #NightChangesVideo is so amazing!Please follow me!97x   ?????????????????????????	Mon Nov 24 18:30:32 IST 2014	0	0	50.861891,7.092252	Deutschland	Emma Styles
536866966943060000	@RickyPDillon I saw you at the video on @Jessewelle and @PhillyChic5 camera on YouTube. ????????	Mon Nov 24 18:30:34 IST 2014	0	0	28.691908,-81.412637	United States	Kelsy Rivas
536866975642042000	@billboard how do you even respect that crap as music?	Mon Nov 24 18:30:36 IST 2014	0	0	40.694829,-73.55699	United States	Jordan Greif
536866977617547000	"Deus eu vim aqui s?? pra te dizer que minha esperan??a est?? em tti (Music""Que essa fase ruim passe logo :("	Mon Nov 24 18:30:36 IST 2014	0	0	-22.90282,-43.242994	Brasil	Reeeei Natan ??????
536866978829730000	Stop talking teacher I wanna listen to my music????	Mon Nov 24 18:30:36 IST 2014	0	0	35.66442,-80.4845	United States	Evelyn
536866979836355000	2????????????????????????????????????ww (@ Red Rock ??????????????? in ?????????, ?????????) https://t.co/jDL7ZMqnPj	Mon Nov 24 18:30:37 IST 2014	0	0	35.7142,139.705949	??????	???????????????????????????????????????
536866989286101000	I'm at On Air Playstation Cafe in ??zmir, Kar????yaka https://t.co/y4i8gw4Tm3	Mon Nov 24 18:30:39 IST 2014	0	0	38.457264,27.115339	T??rkiye	Kerem ??leri
536866996668097000	@southport_fc are we to hold on to our ticket stubbs in case of big third round tie comes up. E.g Chelsea at home	Mon Nov 24 18:30:41 IST 2014	0	0	53.406862,-2.993646	United Kingdom	Robert Spencer
536866998853308000	Listening to .@Morning_Joe discuss the #EPL table is like having a teetotaler describe the intricacies of a beer list to me.	Mon Nov 24 18:30:41 IST 2014	0	0	38.887449,-76.999929	United States	Kelly C Roberson
536867001428607000	I'm at Cinema Pink in Isparta https://t.co/G0R9F7ssbj	Mon Nov 24 18:30:42 IST 2014	0	0	37.781577,30.544339	T??rkiye	H??seyin Talha
536867001453797000	#NP Recognize - PartyNextDoor Feat Drake Damn ce song ???????????? http://t.co/SFaniDkrtV	Mon Nov 24 18:30:42 IST 2014	0	0	46.196152,6.236996	France	??C????????? (??????)
536867002863092000	Bu K???? ??artlar??na daha fazla dayanamaya bilirim:??? (@ K??z??lay Meydan?? in Ankara) https://t.co/BpH5tVjvNz	Mon Nov 24 18:30:42 IST 2014	0	0	39.920771,32.854056	T??rkiye	burcu ??ay??r
536867005907735000	otak masok air sehh	Mon Nov 24 18:30:43 IST 2014	0	0	1.290826,103.828983	Singapore	Sinta Julio Peirone???
536867005434196000	A escuchar La Ley del Rock en @futurofm con @hernanred #88.9 #LaLeydelRock	Mon Nov 24 18:30:43 IST 2014	0	0	-33.414484,-70.738378	Chile	carlos_f_s_p
536867006541472000	K VERGUENZA #asi asi gana el @realmadrid	Mon Nov 24 18:30:43 IST 2014	0	0	37.779865,-3.890945	Espa??a	r2_17 ATM
536867010282410000	@Poloniummm add mo yung chandelier at just dance sa remix ng sayaw para sa prelim exam sa PE	Mon Nov 24 18:30:44 IST 2014	0	0	14.60206,120.98782	Republic of the Philippines	Camille 
536867015248867000	?????????????????????????@Harry_Styles,hi angel????I Iove the new album #FOUR!And the #NightChangesVideo is so amazing!Please follow me!98x   ?????????????????????????	Mon Nov 24 18:30:45 IST 2014	0	0	50.861889,7.092218	Deutschland	Emma Styles
536867017677365000	Iggy best hip hop album .. like really? . Hip hop has turned into hip pop no doubt	Mon Nov 24 18:30:46 IST 2014	0	0	-25.755288,28.23021	South Africa	DA KAT KAT
536867021942559000	@m1keangelowork alo mr.mike, i'm from indonesia, i verry like your film with @aom_sucharat , i hope you can visit to here, to SeeYourBigFans	Mon Nov 24 18:30:47 IST 2014	0	0	-7.552601,109.098552	Indonesia	Devi Saraswati
536867024300171000	@heathermaraj it's such a fucking tune I love JESSICA	Mon Nov 24 18:30:47 IST 2014	0	0	55.861475,-4.242377	United Kingdom	Scout
536867030029201000	Saksikan mv lagu #KembalikanSemula by @ewalofficial di youtube! Video nya menyedihkan T_Y	Mon Nov 24 18:30:49 IST 2014	0	0	2.814156,101.73614	Malaysia	Baby Girl.
536867029962461000	To m?? temp??o sem ir ao cinema ????????	Mon Nov 24 18:30:49 IST 2014	0	0	-22.935449,-43.188009	Brasil	L??o Cebola
536867032076419000	Really just wanna lay in bed all day long.	Mon Nov 24 18:30:49 IST 2014	0	0	39.333736,-82.102344	United States	Shelby Kerwin
536867032722326000	@Fut14Juanan @SrAnibalYT @javixu23788 @F_de_FIFA @TOBBALink @xARiiAN @DjMaRiiO_90 subo el video en oculto ok?	Mon Nov 24 18:30:49 IST 2014	0	0	36.584208,-4.552533	Espa??a	SrAnibal
536867036199023000	Tak dapat nak acah acah basuh muka dgn air yg dikatakan boleh buat manusia awet muda. Haha	Mon Nov 24 18:30:50 IST 2014	0	0	3.019908,101.567752	Malaysia	????????
536867037747118000	I can learn a dance before I teach it.	Mon Nov 24 18:30:50 IST 2014	0	0	32.970284,-80.017288	United States	Chel C!
536867042880524000	What's pablo and Hanley going to do? Rock Paper Scissors to see who plays and who doesn't?	Mon Nov 24 18:30:52 IST 2014	0	0	36.847238,-121.385261	United States	Jessika 
536867045673947000	"Engke mah adam er ang ""@VikingYogya: ah musim kamari ge hosipna ku air asiya... bedo."""	Mon Nov 24 18:30:52 IST 2014	0	0	-6.568551,107.429862	Indonesia	Fahmi Aziz Nurrahman
536867045648790000	@fwla_ @YouTube ??? this song ??? the video too	Mon Nov 24 18:30:52 IST 2014	0	0	25.083531,121.51717	Taiwan	ariel
536867047771099000	@KatRamsland Third Hunger Games film poses biggest protest threat yet to Thai government | SBS News http://t.co/eAX3ercAwz	Mon Nov 24 18:30:53 IST 2014	0	0	29.536048,-98.305119	United States	Kelly Cash
536867048341897000	Bonfire Heart by James Blunt is #nowplaying in Bowlplex Basingstoke.  Download it now at http://t.co/oomDDPT0zJ	Mon Nov 24 18:30:53 IST 2014	0	0	51.264973,-1.117671	United Kingdom	Virtual Jukebox
536867050149659000	@GCuidandoGente @Supersalud porque en Facatativ?? los m??dicos y asistentes llegan tarde a su trabajo. Adem??s de que atienden mala gana ????	Mon Nov 24 18:30:53 IST 2014	0	0	4.82152,-74.351746	Colombia	jimmy rocha
536867063378477000	Today #EPL (Round 12):Aston Villa vs Southampton - 15h COL	Mon Nov 24 18:30:57 IST 2014	0	0	10.389415,-75.474422	Colombia	REYES  DE EUROPA
536867063839457000	@AnjanaVJ Dear sachin film la Thalapathy enna cute a iruparu...pathutte irukalam.	Mon Nov 24 18:30:57 IST 2014	0	0	8.722267,77.749175	India	`?????????????????????
536867064040792000	@BanatNiLola: I don't understand why people wait for 11:11 when God is listening 24/7.	Mon Nov 24 18:30:57 IST 2014	0	0	14.549452,121.190456	Republic of the Philippines	Love Love
536867066410983000	Piece of shit. Its none of my business? How when this summer we were starting a family and moving in together. How is it none of my business	Mon Nov 24 18:30:57 IST 2014	0	0	42.660398,-83.09936	United States	Candace
536867070185865000	@GEPF_SA Hello, my pension number is 98469139 and I would like you to email me my benefit statement to nelsonmokgehle@sassa.gov.za	Mon Nov 24 18:30:58 IST 2014	0	0	-23.892553,29.45309	South Africa	Mokgehle Tlou Nel
536867080508039000	@yuniiafriani ini gue ngebilas pake air anget+shampo nhha?	Mon Nov 24 18:31:01 IST 2014	0	0	-6.1474,106.74103	Indonesia	teksi agustina
536867080734138000	may nag concert sa tapat. duet tayo kuya tinatamad ako mag aral	Mon Nov 24 18:31:01 IST 2014	0	0	14.607087,120.989051	Republic of the Philippines	Daki
536867085323108000	"#TuneForDecember @Adona_Vstaxx: Dont break ma Heart | Cynthia Morgan #Tune"""	Mon Nov 24 18:31:02 IST 2014	0	0	-15.40229,35.31966	Malawi	steve
536867094139138000	Happy Birthday my friends tang song jubs???????????? love tang song kon makk help rao took rueng pompom kor??? http://t.co/ElKAx4tpsC	Mon Nov 24 18:31:04 IST 2014	0	0	13.756529,100.540337	???????????????????????????	Sai
536867101009773000	"[#MBLAQ] 7th MINI ALBUM '??????(Winter)' ?????? #Cheondung #Thunder #???????????????????????? #?????? http://t.co/JMgO1PoKBZ"""	Mon Nov 24 18:31:06 IST 2014	0	0	-11.863027,-77.092709	Peru	Luna
536867101274018000	??Enner y La Yoya? Otro doblete de Jaime Ayovi en Argentina, tenemos delanteraVIDEO GOLES http://t.co/7becv601RH -http://t.co/a58EzCZrEU???	Mon Nov 24 18:31:06 IST 2014	0	0	-3.272566,-79.962947	Ecuador	Camilo Fernando
536867102116700000	What really happened during Love Song performance 3 #JDT http://t.co/EdXTZrQkAU	Mon Nov 24 18:31:06 IST 2014	0	0	14.815786,120.909948	Republic of the Philippines	vada
536867102544519000	The music can only be kept inside yourself or studio for so long... 2015 gonna be crazy. #MakeMeBelieve is comin.. http://t.co/GMvxy0u3gT	Mon Nov 24 18:31:06 IST 2014	0	0	34.137623,-118.207016	United States	Corey Ferrugia
536867120219316000	Yah . begitulah dibikin mengeluarkan air mata tapi entah apa sebabnya kagak tau	Mon Nov 24 18:31:10 IST 2014	0	0	-7.555427,110.870237	Indonesia	maryati pratiwi
